"Application","Object","Object Name","Object Type","Hash","Policy","Result","URL","User Agent","Response Code","Subject","Version","Command","Reason","Action","Status","Session Type","Process Name","Process ID","Parent Process ID","Parent Process Name","Parent Process Path","Quantity","Amount","Size","Rate","Duration","Session","Known Application","Host (Impacted) KBytes Rcvd","Host (Impacted) KBytes Sent","Host (Impacted) KBytes Total","Host (Impacted) Packets Rcvd","Host (Impacted) Packets Sent","Host (Impacted) Packets Total","Classification","Common Event","Priority","Direction","Severity","Vendor Message ID","Vendor Info","MPE Rule Name","Threat Name","Threat ID","CVE","Host (Origin)","Host (Impacted)","MAC Address (Origin)","MAC Address (Impacted)","Interface (Origin)","Interface (Impacted)","IP Address (Origin)","IP Address (Impacted)","NAT IP Address (Origin)","NAT IP Address (Impacted)","Hostname (Origin)","Hostname (Impacted)","Known Host (Origin)","Known Host (Impacted)","Serial Number","User (Origin)","User (Impacted)","Sender","Recipient","Group","Entity (Origin)","Entity (Impacted)","Zone (Origin)","Zone (Impacted)","Location (Origin)","Location (Impacted)","Country (Origin)","Country (Impacted)","Region (Origin)","Region (Impacted)","Log Date","Log Count","Log Source Entity","Log Source Type","Log Source Host","Log Source","Log Sequence Number","Log Message","First Log Date","Last Log Date","Network (Origin)","Network (Impacted)","Domain (Impacted)","Domain (Origin)","Protocol","TCP/UDP Port (Origin)","TCP/UDP Port (Impacted)","NAT TCP/UDP Port (Origin)","NAT TCP/UDP Port (Impacted)","Rule Block","Actions","User (Origin) Identity","User (Impacted) Identity","Sender Identity","Recipient Identity"
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 4:56:15 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36463769","12 08 2024 14:56:15 172.16.50.251 <SLOG:INFO> Dec  8 14:56:15 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:56:14 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:52379 (unknown)->151.101.122.172:80 (unknown)",1733662575215,1733662575215,,,,,"TCP",52379,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 4:56:14 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36463619","12 08 2024 14:56:14 172.16.50.251 <SLOG:INFO> Dec  8 14:56:14 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:56:14 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:52376 (unknown)->151.101.122.172:80 (unknown)",1733662574215,1733662574215,,,,,"TCP",52376,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 4:56:01 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36461896","12 08 2024 14:56:01 172.16.50.251 <SLOG:INFO> Dec  8 14:56:01 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:56:00 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:52309 (unknown)->151.101.122.172:80 (unknown)",1733662561215,1733662561215,,,,,"TCP",52309,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.31.162.146","146.75.122.172",,,,,"172.31.162.146","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 4:51:16 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36423577","12 08 2024 14:51:16 172.16.50.251 <SLOG:INFO> Dec  8 14:51:16 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:51:16 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.31.162.146:58959 (unknown)->146.75.122.172:80 (unknown)",1733662276214,1733662276214,,,,,"TCP",58959,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","146.75.122.172",,,,,"172.29.56.181","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 4:48:32 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36401776","12 08 2024 14:48:32 172.16.50.251 <SLOG:INFO> Dec  8 14:48:32 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:48:30 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:59435 (unknown)->146.75.122.172:80 (unknown)",1733662112213,1733662112213,,,,,"TCP",59435,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","146.75.122.172",,,,,"172.29.56.181","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 4:47:43 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36394972","12 08 2024 14:47:43 172.16.50.251 <SLOG:INFO> Dec  8 14:47:43 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:47:42 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:59377 (unknown)->146.75.122.172:80 (unknown)",1733662063273,1733662063273,,,,,"TCP",59377,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.31.162.216","104.73.172.56",,,,,"172.31.162.216","104.73.172.56",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"United Arab Emirates, Al Fujayrah, Al Fujayrah",,"United Arab Emirates",,"Al Fujayrah","12/08/2024, 4:46:45 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36387223","12 08 2024 14:46:45 172.16.50.251 <SLOG:INFO> Dec  8 14:46:45 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:46:43 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.31.162.216:65184 (unknown)->104.73.172.56:80 (unknown)",1733662005214,1733662005214,,,,,"TCP",65184,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 4:44:14 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36366467","12 08 2024 14:44:14 172.16.50.251 <SLOG:INFO> Dec  8 14:44:14 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:44:13 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:59205 (unknown)->151.101.122.172:80 (unknown)",1733661854214,1733661854214,,,,,"TCP",59205,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 4:44:11 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36366055","12 08 2024 14:44:11 172.16.50.251 <SLOG:INFO> Dec  8 14:44:11 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:44:09 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:59199 (unknown)->151.101.122.172:80 (unknown)",1733661851214,1733661851214,,,,,"TCP",59199,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.122.172",,,,,"172.29.56.181","151.101.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"France, 9 Boulevard du Palais, 75001 Paris, France, Paris",,"France",,"9 Boulevard du Palais, 75001 Paris, France","12/08/2024, 4:44:11 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36366056","12 08 2024 14:44:11 172.16.50.251 <SLOG:INFO> Dec  8 14:44:11 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:44:09 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:59200 (unknown)->151.101.122.172:80 (unknown)",1733661851214,1733661851214,,,,,"TCP",59200,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","146.75.122.172",,,,,"172.29.56.181","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 4:43:56 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36364095","12 08 2024 14:43:56 172.16.50.251 <SLOG:INFO> Dec  8 14:43:56 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:43:55 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:59190 (unknown)->146.75.122.172:80 (unknown)",1733661836214,1733661836214,,,,,"TCP",59190,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","146.75.122.172",,,,,"172.29.56.181","146.75.122.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"Germany, Hessen, Frankfurt Am Main",,"Germany",,"Hessen","12/08/2024, 4:43:56 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36364094","12 08 2024 14:43:56 172.16.50.251 <SLOG:INFO> Dec  8 14:43:56 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:43:55 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:59191 (unknown)->146.75.122.172:80 (unknown)",1733661836214,1733661836214,,,,,"TCP",59191,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.142.172",,,,,"172.29.56.181","151.101.142.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"United Arab Emirates, Al Fujayrah, Al Fujayrah",,"United Arab Emirates",,"Al Fujayrah","12/08/2024, 4:43:46 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36362821","12 08 2024 14:43:46 172.16.50.251 <SLOG:INFO> Dec  8 14:43:46 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:43:45 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:59182 (unknown)->151.101.142.172:80 (unknown)",1733661826214,1733661826214,,,,,"TCP",59182,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.142.172",,,,,"172.29.56.181","151.101.142.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"United Arab Emirates, Al Fujayrah, Al Fujayrah",,"United Arab Emirates",,"Al Fujayrah","12/08/2024, 4:42:35 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36353191","12 08 2024 14:42:35 172.16.50.251 <SLOG:INFO> Dec  8 14:42:35 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:42:33 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:59148 (unknown)->151.101.142.172:80 (unknown)",1733661755216,1733661755216,,,,,"TCP",59148,80,,,,,,,,
"HTTP","http_inspect: multi_slash encoding","currently not vulnerable",,,,,,,,"not suspicious traffic",,,,,,,,,,,,,,,,,,"HTTP",,,,,,,"Suspicious","Suspicious Activity",42,"Outbound","3","8",,"PreProc: 119:8 MULTI_SLASH ENCODING","http_inspect: multi_slash encoding",,,"172.29.56.181","151.101.142.172",,,,,"172.29.56.181","151.101.142.172",,,,,,,,,,"ftd-01",,,"Firewalls","Global Entity","Internal","External",,"United Arab Emirates, Al Fujayrah, Al Fujayrah",,"United Arab Emirates",,"Al Fujayrah","12/08/2024, 4:42:13 pm",1,"Firewalls","Syslog - Cisco FirePOWER","172.16.50.251","172.16.50.251 CiscoFirePOWER","36350046","12 08 2024 14:42:13 172.16.50.251 <SLOG:INFO> Dec  8 14:42:13 firepower SFIMS: [119:8:3] http_inspect: MULTI_SLASH ENCODING [Impact: Currently Not Vulnerable] From ""FTD-01"" at Sun Dec  8 14:42:12 2024 UTC [Classification: Not Suspicious Traffic] [Priority: 3] {tcp} 172.29.56.181:59131 (unknown)->151.101.142.172:80 (unknown)",1733661733216,1733661733216,,,,,"TCP",59131,80,,,,,,,,
